property_id,seating_type,industry_anzsic4_code,location_zip,clue_small_area,trading_name,x_coordinate,location_address,location_city,location_state,number_of_seats,ogc_fid,industry_anzsic4_description,y_coordinate,census_year,street_address, base_property_id,block_id
"103599","Seats - Indoor","4520",null,"Melbourne (CBD)","1806 / The Understudy","144.9700684",null,null,null,"107",7675,"Pubs, Taverns and Bars","-37.81165123","2017","169-171 Exhibition Street","103599","57"
"104014","Seats - Outdoor","4511",null,"Melbourne (CBD)","Jolly J's","144.9665517",null,null,null,"34",7690,"Cafes and Restaurants","-37.81724878","2017","228-236 Flinders Street","104014","15"
"105606","Seats - Outdoor","4511",null,"North Melbourne","Di Bella Coffee","144.9505945",null,null,null,"16",7698,"Cafes and Restaurants","-37.80447359","2017","19-21 Leveson Street","105606","354"
"105746","Seats - Indoor","4511",null,"Melbourne (CBD)","Chilli India","144.9630189",null,null,null,"150",7704,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street","105746","85"
"683477","Seats - Indoor","4513",null,"Melbourne (Remainder)","Delaware North Companies Australia","144.9803771",null,null,null,"120",7716,"Catering Services","-37.82181585","2017","200 Batman Avenue","100847","659"
"103980","Seats - Indoor","4511",null,"Docklands","Bababoi","144.9525486",null,null,null,"28",7718,"Cafes and Restaurants","-37.82290352","2017","40-66 Siddeley Street","103980","1112"
"101693","Seats - Indoor","4511",null,"Carlton","Jokamz","144.9656265",null,null,null,"45",7724,"Cafes and Restaurants","-37.80132569","2017","156-164 Cardigan Street","101693","246"
"103972","Seats - Outdoor","4511",null,"Melbourne (CBD)","T-Roy Browns","144.9622868",null,null,null,"20",7783,"Cafes and Restaurants","-37.81953163","2017","363-397 Flinders Street","103972","4"
"110091","Seats - Indoor","4511",null,"Melbourne (CBD)","Hudson's Coffee","144.9591876",null,null,null,"26",7807,"Cafes and Restaurants","-37.8192157","2017","15-33 William Street","110091","12"
"105028","Seats - Indoor","4511",null,"North Melbourne","Metro Cafe","144.9544971",null,null,null,"70",7815,"Cafes and Restaurants","-37.80304782","2017","76-86 Howard Street","105028","366"
"103311","Seats - Indoor","4511",null,"Melbourne (CBD)","Fourteen On 10","144.9620613",null,null,null,"50",7825,"Cafes and Restaurants","-37.81084464","2017","316-360 Elizabeth Street","103311","85"
"106291","Seats - Indoor","4511",null,"East Melbourne","Treasury Eats Cafe ","144.9755868",null,null,null,"100",7842,"Cafes and Restaurants","-37.81264492","2017","1 MacArthur Street","109542","652"
"603923","Seats - Indoor","4512",null,"Melbourne (CBD)","Zoom Organic ","144.9707325",null,null,null,"14",7852,"Takeaway Food Services","-37.8091842","2017","32-54 Lonsdale Street","580091","78"
"108077","Seats - Indoor","4511",null,"Melbourne (CBD)","Michelangelo","144.9598741",null,null,null,"60",7853,"Cafes and Restaurants","-37.81379647","2017","215 Queen Street","108077","63"
"108113","Seats - Indoor","4511",null,"Melbourne (CBD)","Shuji Sushi","144.9621886",null,null,null,"49",7870,"Cafes and Restaurants","-37.81758572","2017","40-52 Queen Street","108113","24"
"101227","Seats - Indoor","4511",null,"Melbourne (CBD)","Self Preservation","144.9710755",null,null,null,"46",7900,"Cafes and Restaurants","-37.81166963","2017","70 Bourke Street","101227","58"
"612820","Seats - Outdoor","4511",null,"Melbourne (CBD)","Brewer's Place","144.9573923",null,null,null,"34",7929,"Cafes and Restaurants","-37.81531863","2017","181 William Street","636824","52"
"110734","Seats - Outdoor","4511",null,"Southbank","Fatto Bar & Cantina","144.9682264",null,null,null,"80",7937,"Cafes and Restaurants","-37.82094188","2017","100 St Kilda Road","110733","752"
"611366","Seats - Outdoor","4511",null,"Docklands","Caffe Bambino","144.9446836",null,null,null,"16",7947,"Cafes and Restaurants","-37.81993681","2017","813-817 Bourke Street","611366","1108"
"103226","Seats - Outdoor","4511",null,"Melbourne (CBD)","Menya Ramen","144.9602369",null,null,null,"10",7973,"Cafes and Restaurants","-37.80880991","2017","437-439 Elizabeth Street","103226","104"
"103942","Seats - Outdoor","4511",null,"Melbourne (CBD)","Cafe Andiamo","144.9659028",null,null,null,"68",7984,"Cafes and Restaurants","-37.81706291","2017","253-265 Flinders Lane","103942","15"
"110679","Seats - Indoor","4511",null,"Melbourne (CBD)","Gozleme Cafe","144.9572395",null,null,null,"10",8004,"Cafes and Restaurants","-37.80745984","2017"," Peel Street","108118","113"
"104666","Seats - Indoor","4511",null,"Melbourne (CBD)","Grill Steak Seafood","144.9611673",null,null,null,"82",8036,"Cafes and Restaurants","-37.81318202","2017","64-66 Hardware Lane","104666","64"
"108973","Seats - Indoor","4511",null,"Docklands","Hunger Game","144.9523393",null,null,null,"26",8045,"Cafes and Restaurants","-37.81815358","2017","85-161 Spencer Street","108973","1101"
"602256","Seats - Indoor","4511",null,"Kensington","Provata Urban Larder & Cafe","144.9155212",null,null,null,"21",8047,"Cafes and Restaurants","-37.78257294","2017","320-386 Epsom Road","602256","571"
"106033","Seats - Indoor","4511",null,"Melbourne (CBD)","The Brass Coq","144.9555039",null,null,null,"101",8060,"Cafes and Restaurants","-37.81299012","2017","470-472 Little Lonsdale Street","106033","82"
"102151","Seats - Indoor","4512",null,"Melbourne (CBD)","Verandah Cafe","144.9677144",null,null,null,"12",8068,"Takeaway Food Services","-37.81474661","2017","170-174 Collins Street","102151","36"
"101144","Seats - Indoor","4511",null,"Melbourne (CBD)","Caffe E Torta","144.964049",null,null,null,"28",8070,"Cafes and Restaurants","-37.81458812","2017","331-339 Bourke Street","101144","45"
"103247","Seats - Indoor","4511",null,"North Melbourne","Classic Curry Company","144.958143",null,null,null,"30",8120,"Cafes and Restaurants","-37.80439444","2017","597 Elizabeth Street","103247","362"
"108067","Seats - Indoor","4520",null,"Melbourne (CBD)","Chaise Lounge","144.9608476",null,null,null,"80",8128,"Pubs, Taverns and Bars","-37.81614776","2017","103-105 Queen Street","108067","33"
"504544","Seats - Outdoor","4511",null,"Melbourne (CBD)","Red Pepper Indian Restaurant","144.972413",null,null,null,"8",8137,"Cafes and Restaurants","-37.81127672","2017","16 Bourke Street","504544","58"
"578319","Seats - Outdoor","4511",null,"Melbourne (CBD)","ACMI Cafe & Bar","144.9699175",null,null,null,"66",8178,"Cafes and Restaurants","-37.81784465","2017","2 Swanston Street","573333","6"
"101217","Seats - Indoor","4511",null,"Melbourne (CBD)","Flower Drum","144.9692645",null,null,null,"140",8180,"Cafes and Restaurants","-37.81207094","2017","124-128 Bourke Street","101217","57"
"101202","Seats - Indoor","4511",null,"Melbourne (CBD)","Blackball at Chinatown","144.9668768",null,null,null,"50",8183,"Cafes and Restaurants","-37.81259409","2017","206-218 Bourke Street","101202","56"
"111175","Seats - Indoor","4511",null,"Southbank","The Merrywell","144.9586604",null,null,null,"80",8192,"Cafes and Restaurants","-37.82312164","2017","8 Whiteman Street","110477","803"
"105678","Seats - Indoor","4511",null,"Melbourne (CBD)","Cafe Caledonia","144.9686769",null,null,null,"16",8201,"Cafes and Restaurants","-37.81072687","2017","123-129 Lonsdale Street","105678","67"
"104669","Seats - Outdoor","4511",null,"Melbourne (CBD)","Max Bar & Restaurant","144.9612623",null,null,null,"84",8203,"Cafes and Restaurants","-37.81339488","2017","54-58 Hardware Lane","104669","64"
"101117","Seats - Indoor","4512",null,"Melbourne (CBD)","Panini Bar","144.9709029",null,null,null,"18",8207,"Takeaway Food Services","-37.812234","2017","87-91 Bourke Street","101117","48"
"103306","Seats - Outdoor","4511",null,"Melbourne (CBD)","Gloria Jeans","144.9614515",null,null,null,"4",8214,"Cafes and Restaurants","-37.80977165","2017","382-384 Elizabeth Street","103306","95"
"104651","Seats - Indoor","4511",null,"Melbourne (CBD)","Roll'd","144.9614053",null,null,null,"46",8218,"Cafes and Restaurants","-37.8142907","2017","13-15 Hardware Lane","104651","54"
"101226","Seats - Outdoor","4511",null,"Melbourne (CBD)","Bottega Restaurant","144.9710074",null,null,null,"22",8241,"Cafes and Restaurants","-37.81168307","2017","72-74 Bourke Street","101226","58"
"589841","Seats - Indoor","4511",null,"Melbourne (CBD)","Schnitz QV","144.9657034",null,null,null,"134",8243,"Cafes and Restaurants","-37.810658","2017","221 Little Lonsdale Street","105749","76"
"101175","Seats - Outdoor","4511",null,"Melbourne (CBD)","Bluestones 520 Cafe","144.9583865",null,null,null,"16",8256,"Cafes and Restaurants","-37.81527349","2017","516-526 Bourke Street","101175","53"
"612820","Seats - Indoor","4511",null,"Melbourne (CBD)","Brewer's Place","144.9573923",null,null,null,"42",8261,"Cafes and Restaurants","-37.81531863","2017","181 William Street","636824","52"
"108866","Seats - Outdoor","4511",null,"West Melbourne (Residential)","Junie Moon's","144.9485541",null,null,null,"20",8262,"Cafes and Restaurants","-37.80875296","2017","511 Spencer Street","108866","430"
"102715","Seats - Outdoor","4511",null,"Carlton","Vincent The Dog","144.9692679",null,null,null,"12",8263,"Cafes and Restaurants","-37.79777639","2017","348 Drummond Street","102715","216"
"103978","Seats - Indoor","4511",null,"Docklands","Riverside Teppanyaki","144.9536422",null,null,null,"60",8276,"Cafes and Restaurants","-37.82253633","2017","18-38 Siddeley Street","111287","131"
"110099","Seats - Outdoor","4512",null,"Melbourne (CBD)","Schmucks Bagels","144.9570408",null,null,null,"18",8297,"Takeaway Food Services","-37.8146364","2017","189-203 William Street","110099","62"
"558180","Seats - Outdoor","4511",null,"Docklands","Arena View Restaurant And Cafe","144.9475776",null,null,null,"16",8302,"Cafes and Restaurants","-37.81656591","2017","122-148 Harbour Esplanade","558180","1103"
"108847","Seats - Outdoor","4511",null,"Docklands","Code 3","144.9509981",null,null,null,"66",8314,"Cafes and Restaurants","-37.81379938","2017","285-313 Spencer Street","108847","1101"
"104019","Seats - Indoor","4511",null,"Melbourne (CBD)","Movida Next Door","144.9690862",null,null,null,"30",8340,"Cafes and Restaurants","-37.81670922","2017","164-170 Flinders Street","104019","16"
"103328","Seats - Indoor","4512",null,"Melbourne (CBD)","Metro Baguette","144.965095",null,null,null,"15",8341,"Takeaway Food Services","-37.81763649","2017","274-282 Flinders Street","103328","15"
"109998","Seats - Outdoor","4511",null,"East Melbourne","The Grey Smith","144.9859889",null,null,null,"6",8346,"Cafes and Restaurants","-37.81609349","2017","122-130 Wellington Parade","109998","607"
"109996","Seats - Outdoor","4511",null,"East Melbourne","Laurent - Boulangerie Patisserie","144.9848341",null,null,null,"8",8357,"Cafes and Restaurants","-37.81608793","2017","1-9 Powlett Street","109996","618"
"103610","Seats - Outdoor","4511",null,"Melbourne (CBD)","Sally's Kitchen","144.9688284",null,null,null,"15",8363,"Cafes and Restaurants","-37.80893166","2017","295-301 Exhibition Street","103610","87"
"102067","Seats - Outdoor","4511",null,"Melbourne (CBD)","Barista 101","144.9707498",null,null,null,"10",8375,"Cafes and Restaurants","-37.81492031","2017","89-105 Collins Street","102067","27"
"597186","Seats - Indoor","4511",null,"Melbourne (CBD)","Famish'd","144.9629442",null,null,null,"65",8407,"Cafes and Restaurants","-37.81491502","2017","385 Bourke Street","101146","44"
"613006","Seats - Indoor","4511",null,"Southbank","Alliance Catering CPA Cafe","144.9622689",null,null,null,"68",8422,"Cafes and Restaurants","-37.82266873","2017","28 Freshwater Place","613006","802"
"109413","Seats - Indoor","4512",null,"Melbourne (CBD)","Tsujiri","144.9662039",null,null,null,"24",8433,"Takeaway Food Services","-37.81417648","2017","146 Swanston Street","109413","46"
"104665","Seats - Indoor","4511",null,"Melbourne (CBD)","Vons Restaurant & Bar","144.9611061",null,null,null,"54",8438,"Cafes and Restaurants","-37.8130703","2017","68-78 Hardware Lane","104665","64"
"554417","Seats - Outdoor","4511",null,"Melbourne (CBD)","Francis Food & Coffee","144.9566627",null,null,null,"12",8473,"Cafes and Restaurants","-37.80967009","2017","243-263 Franklin Street","554417","103"
"102187","Seats - Indoor","4512",null,"West Melbourne (Industrial)","Teresa's Cafe","144.9223483",null,null,null,"3",8485,"Takeaway Food Services","-37.81121063","2017","90-98 Coode Road","102187","1007"
"103290","Seats - Indoor","4511",null,"Carlton","Lien Lien Cafe","144.9597587",null,null,null,"36",8507,"Cafes and Restaurants","-37.80579439","2017","520-522 Elizabeth Street","103290","261"
"106110","Seats - Outdoor","4511",null,"Carlton","Borsari Ristorante","144.9666725",null,null,null,"58",8508,"Cafes and Restaurants","-37.80089707","2017","201-203 Lygon Street","106110","246"
"105746","Seats - Indoor","4511",null,"Melbourne (CBD)","D Food Connection","144.9630189",null,null,null,"70",8522,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street","105746","85"
"106224","Seats - Indoor","4511",null,"Carlton","Alpino Restaurant","144.9671843",null,null,null,"46",8523,"Cafes and Restaurants","-37.80103476","2017","262 Lygon Street","106224","247"
"578095","Seats - Indoor","4511",null,"Docklands","St. Brew","144.9508705",null,null,null,"90",8541,"Cafes and Restaurants","-37.81949297","2017","694-704 Collins Street","578095","1105"
"105960","Seats - Indoor","4520",null,"Melbourne (CBD)","Chuckle Park","144.9640121",null,null,null,"50",8557,"Pubs, Taverns and Bars","-37.81488174","2017","318-322 Little Collins Street","105960","45"
"104450","Seats - Outdoor","4512",null,"Carlton","Domino's Pizza","144.9651037",null,null,null,"10",8564,"Takeaway Food Services","-37.80077102","2017","251-257 Cardigan Street","104450","245"
"101176","Seats - Indoor","4511",null,"Melbourne (CBD)","Movida Aqui","144.9587607",null,null,null,"150",8565,"Cafes and Restaurants","-37.81494883","2017","494-512 Bourke Street","101176","53"
"613981","Seats - Indoor","4511",null,"Kensington","Home Turf Cafe","144.9168903",null,null,null,"25",8576,"Cafes and Restaurants","-37.78417751","2017","400 Epsom Road","103390","570"
"102057","Seats - Indoor","4511",null,"Melbourne (CBD)","Signature Coffee","144.9737201",null,null,null,"30",8593,"Cafes and Restaurants","-37.81372701","2017","1-9 Collins Street","102057","28"
"508976","Seats - Outdoor","4520",null,"North Melbourne","Metropolitan Hotel","144.9540178",null,null,null,"16",8617,"Pubs, Taverns and Bars","-37.80139544","2017","42 Courtney Street","110862","376"
"109709","Seats - Outdoor","4520",null,"West Melbourne (Residential)","Clever Polly's","144.9510931",null,null,null,"8",8628,"Pubs, Taverns and Bars","-37.80556778","2017","313 Victoria Street","109709","424"
"102063","Seats - Indoor","4511",null,"Melbourne (CBD)","Kenzan Japanese Restaurant","144.9726281",null,null,null,"100",8639,"Cafes and Restaurants","-37.81430616","2017","45 Collins Street","102060","28"
"105746","Seats - Indoor","4511",null,"Melbourne (CBD)","Frozen by a Thousand Blessings","144.9630189",null,null,null,"8",8648,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street","105746","85"
"578322","Seats - Indoor","4511",null,"Melbourne (CBD)","Bokchoy Tang","144.9699175",null,null,null,"150",8661,"Cafes and Restaurants","-37.81784465","2017","2 Swanston Street","573333","6"
"106247","Seats - Outdoor","4511",null,"Carlton","La Notte Restaurant","144.9667231",null,null,null,"64",8668,"Cafes and Restaurants","-37.803783","2017","140-146 Lygon Street","106247","252"
"108111","Seats - Indoor","4129",null,"Melbourne (CBD)","Little Cupcakes","144.9612988",null,null,null,"16",8686,"Other Specialised Food Retailing","-37.81565401","2017","118-126 Queen Street","108111","44"
"109303","Seats - Outdoor","4511",null,"Melbourne (CBD)","Guzman Y Gomez Swanston Street","144.9642637",null,null,null,"32",8706,"Cafes and Restaurants","-37.8112271","2017","289-299 Swanston Street","109303","85"
"105746","Seats - Indoor","4511",null,"Melbourne (CBD)","Equinox Bar Restaurant","144.9630189",null,null,null,"65",8707,"Cafes and Restaurants","-37.81073331","2017","183-265 La Trobe Street","105746","85"
"578323","Seats - Indoor","4511",null,"Melbourne (CBD)","Time Out Cafe","144.9699175",null,null,null,"60",8749,"Cafes and Restaurants","-37.81784465","2017","2 Swanston Street","573333","6"
"109710","Seats - Indoor","4520",null,"West Melbourne (Residential)","The Bodega","144.9510475",null,null,null,"20",8780,"Pubs, Taverns and Bars","-37.80556768","2017","315 Victoria Street","109710","424"
